GID,PRCL_KEY,PRCL_TYPE,LSTATUS,WSTATUS,GEOM_AREA,COMMENTS,TAG_X,TAG_Y,TAG_VALUE,TAG_SIZE,TAG_ANGLE,TAG_JUST,ID,DATE_STAMP,PROVINCE,MAJ_REGION,MAJ_CODE,MIN_REGION,MIN_CODE,PARCEL_NO,PORTION,SS_NAME,DSG_NO,SR_NO,SS_NO
"4592284",M311T0IR090600001021000000,E,S,C,301.089999999999975,NEW AFRIGIS PARCELS,28.693370000000002,-26.132418000000001,"1021",0.000020000000000,0.000000000000000,MC,T0IR09060000102100000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1021","0",,,,
"4592288",M311T0IR090600001046000000,E,S,C,495.250000000000000,NEW AFRIGIS PARCELS,28.695326000000001,-26.132590000000000,"1046",0.000020000000000,0.000000000000000,MC,T0IR09060000104600000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1046","0",,,,
"4592289",M311T0IR090600001849000000,E,S,C,241.969999999999999,NEW AFRIGIS PARCELS,28.689397000000000,-26.126442000000001,"1849",0.000020000000000,0.000000000000000,MC,T0IR09060000184900000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1849","0",,,,
"4592005",M311T0IR017100001285001620,E,S,C,311.990000000000009,NEW AFRIGIS PARCELS,28.690163999999999,-26.128556000000000,162/1285,0.000020000000000,6.279716000000000,MC,T0IR01710000128500162,2017/10/30,MPUMALANGA,IR,T0IR0000,DELMAS,T0IR0171,"1285","162",,,,
"4591589",M311T0IR090600000951000000,E,S,C,437.240000000000009,NEW AFRIGIS PARCELS,28.692115999999999,-26.132868999999999,"951",0.000020000000000,0.000000000000000,MC,T0IR09060000095100000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"951","0",,,,
"4591590",M311T0IR090600000969000000,E,S,C,446.660000000000025,NEW AFRIGIS PARCELS,28.691666999999999,-26.133351000000001,"969",0.000020000000000,0.000000000000000,MC,T0IR09060000096900000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"969","0",,,,
"4591591",M311T0IR090600000983000000,E,S,C,418.230000000000018,NEW AFRIGIS PARCELS,28.692926000000000,-26.133254000000001,"983",0.000020000000000,0.000000000000000,MC,T0IR09060000098300000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"983","0",,,,
"4591417",M311T0IR090600001002000000,E,S,C,300.649999999999977,NEW AFRIGIS PARCELS,28.693387000000001,-26.132093000000001,"1002",0.000020000000000,0.000000000000000,MC,T0IR09060000100200000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"1002","0",,,,
"4591180",M311T0IR090600002048000000,E,S,C,341.639999999999986,NEW AFRIGIS PARCELS,28.690405999999999,-26.127877000000002,"2048",0.000020000000000,0.000000000000000,MC,T0IR09060000204800000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2048","0",,,,
"4591179",M311T0IR090600002046000000,E,S,C,226.819999999999993,NEW AFRIGIS PARCELS,28.690556000000001,-26.128063000000001,"2046",0.000020000000000,0.000000000000000,MC,T0IR09060000204600000,2017/10/30,MPUMALANGA,IR,T0IR0000,BOTLENG,T0IR0906,"2046","0",,,,
"4590715",M311T0IR017100001285000770,E,S,C,287.680000000000007,NEW AFRIGIS PARCELS,28.691262999999999,-26.131806000000001,77/1285,0.000020000000000,6.279716000000000,MC,T0IR01710000128500077,2017/10/30,MPUMALANGA,IR,T0IR0000,DELMAS,T0IR0171,"1285","77",,,,
"4590719",M311T0IR017100001285001000,E,S,C,447.459999999999980,NEW AFRIGIS PARCELS,28.690819999999999,-26.131709000000001,100/1285,0.000020000000000,6.279716000000000,MC,T0IR01710000128500100,2017/10/30,MPUMALANGA,IR,T0IR0000,DELMAS,T0IR0171,"1285","100",,,,
"4590723",M311T0IR017100001285001230,E,S,C,315.970000000000027,NEW AFRIGIS PARCELS,28.691389000000001,-26.129954000000001,123/1285,0.000020000000000,6.279716000000000,MC,T0IR01710000128500123,2017/10/30,MPUMALANGA,IR,T0IR0000,DELMAS,T0IR0171,"1285","123",,,,
